"state","puma12","ur","pop10","afact"
"State code","PUMA (2012)","Urban/rural","Population (2010)","puma12 to ur allocation factor"
"36","04010","U",135648,1 
"36","04011","U",107129,1 
"36","04012","U",147374,1 
"36","04013","U",121790,1 
"36","04014","U",163547,1 
"36","04015","U",158639,1 
"36","04016","U",147751,1 
"36","04017","U",181636,1 
"36","04018","U",114698,1 
"36","04101","U",174174,1 
"36","04102","U",183339,1 
"36","04103","U",248328,1 
"36","04104","U",116852,1 
"36","04105","U",188688,1 
"36","04106","U",154017,1 
"36","04107","U",146141,1 
"36","04108","U",111988,1 
"36","04109","U",133918,1 
"36","04110","U",170331,1 
"36","04111","U",143047,1 
"36","04112","U",221519,1 
"36","04113","U",123402,1 
"36","04114","U",114978,1 
"37","00100","R",97962,0.7561 
"37","00100","U",31592,0.2439 
"37","00200","R",112319,0.7285 
"37","00200","U",41849,0.2715 
"37","00300","R",93888,0.6657 
"37","00300","U",47156,0.3343 
"37","00400","R",86136,0.6997 
"37","00400","U",36963,0.3003 
"37","00500","R",91096,0.7538 
"37","00500","U",29758,0.2462 
"37","00600","R",72759,0.6761 
"37","00600","U",34859,0.3239 
"37","00700","R",85539,0.7462 
"37","00700","U",29092,0.2538 
"37","00800","R",65863,0.6385 
"37","00800","U",37289,0.3615 
"37","00900","R",71206,0.4673 
"37","00900","U",81186,0.5327 
"37","01000","R",52768,0.5143 
"37","01000","U",49828,0.4857 
"37","01100","R",87879,0.5204 
"37","01100","U",80999,0.4796 
"37","01201","R",36,0.0003 
"37","01201","U",132510,0.9997 
"37","01202","R",14,0.0001 
"37","01202","U",126044,0.9999 
"37","01203","R",6262,0.0619 
"37","01203","U",94955,0.9381 
"37","01204","R",20870,0.191 
"37","01204","U",88414,0.809 
"37","01205","R",12188,0.1182 
"37","01205","U",90950,0.8818 
"37","01206","R",9723,0.0945 
"37","01206","U",93169,0.9055 
"37","01207","R",2,0 
"37","01207","U",125271,1 
"37","01208","R",5878,0.0584 
"37","01208","U",94707,0.9416 
"37","01301","R",1741,0.0123 
"37","01301","U",139389,0.9877 
"37","01302","R",13318,0.1053 
"37","01302","U",113139,0.8947 
"37","01400","R",38176,0.2853 
"37","01400","U",95625,0.7147 
"37","01500","R",66610,0.5488 
"37","01500","U",54761,0.4512 
"37","01600","R",43160,0.2856 
"37","01600","U",107971,0.7144 
"37","01701","R",328,0.0025 
"37","01701","U",130783,0.9975 
"37","01702","U",109656,1 
"37","01703","R",44548,0.3888 
"37","01703","U",70043,0.6112 
"37","01704","R",17124,0.1287 
"37","01704","U",115924,0.8713 
"37","01801","U",105140,1 
"37","01802","R",1108,0.0093 
"37","01802","U",118160,0.9907 
"37","01803","R",24654,0.1953 
"37","01803","U",101608,0.8047 
"37","01900","R",83815,0.801 
"37","01900","U",20828,0.199 
"37","02000","R",55657,0.4629 
"37","02000","U",64570,0.5371 
"37","02100","R",70409,0.5181 
"37","02100","U",65499,0.4819 
"37","02201","R",12470,0.1037 
"37","02201","U",107764,0.8963 
"37","02202","R",44916,0.3804 
"37","02202","U",73168,0.6196 
"37","02300","R",80298,0.7397 
"37","02300","U",28254,0.2603 
"37","02400","R",88696,0.8343 
"37","02400","U",17618,0.1657 
"37","02500","R",55247,0.3951 
"37","02500","U",84583,0.6049 
"37","02600","R",82717,0.5981 
"37","02600","U",55587,0.4019 
"37","02700","R",75014,0.5937 
"37","02700","U",51345,0.4063 
"37","02800","R",46763,0.303 
"37","02800","U",107595,0.697 
"37","02900","R",38139,0.2837 
"37","02900","U",96301,0.7163 
"37","03001","R",37826,0.3713 
"37","03001","U",64058,0.6287 
"37","03002","R",2665,0.0256 
"37","03002","U",101537,0.9744 
"37","03101","U",102680,1 
"37","03102","R",7,0.0001 
"37","03102","U",114263,0.9999 
"37","03103","U",109688,1 
"37","03104","U",142196,1 
"37","03105","U",100503,1 
"37","03106","R",4548,0.0331 
"37","03106","U",132779,0.9669 
"37","03107","R",2179,0.0201 
"37","03107","U",106365,0.9799 
"37","03108","R",3064,0.0293 
"37","03108","U",101356,0.9707 
"37","03200","R",6657,0.05 
"37","03200","U",126604,0.95 
"37","03300","R",68640,0.6516 
"37","03300","U",36695,0.3484 
"37","03400","R",53741,0.3882 
"37","03400","U",84687,0.6118 
"37","03500","R",77179,0.4738 
"37","03500","U",85699,0.5262 
"37","03600","R",79725,0.5624 
"37","03600","U",62027,0.4376 
"37","03700","R",66063,0.5693 
"37","03700","U",49982,0.4307 
"37","03800","R",64129,0.5592 
"37","03800","U",50549,0.4408 
"37","03900","R",104479,0.8568 
"37","03900","U",17457,0.1432 
"37","04000","R",56902,0.464 
"37","04000","U",65721,0.536 
"37","04100","R",65267,0.5954 
"37","04100","U",44355,0.4046 
"37","04200","R",42770,0.2544 
"37","04200","U",125378,0.7456 
"37","04300","R",28680,0.2771 
"37","04300","U",74825,0.7229 
"37","04400","R",66145,0.5193 
"37","04400","U",61227,0.4807 
"37","04500","R",18503,0.1343 
"37","04500","U",119295,0.8657 
"37","04600","R",39623,0.384 
"37","04600","U",63566,0.616 
"37","04700","R",768,0.0051 
"37","04700","U",150927,0.9949 
"37","04800","R",46153,0.4296 
"37","04800","U",61278,0.5704 
"37","04900","R",90971,0.8518 
"37","04900","U",15825,0.1482 
"37","05001","R",62,0.0006 
"37","05001","U",108698,0.9994 
"37","05002","R",41904,0.3995 
"37","05002","U",62981,0.6005 
"37","05003","R",736,0.007 
"37","05003","U",105050,0.993 
"37","05100","R",71965,0.5964 
"37","05100","U",48695,0.4036 
"37","05200","R",58992,0.4547 
"37","05200","U",70756,0.5453 
"37","05300","R",68876,0.5895 
"37","05300","U",47969,0.4105 
"37","05400","R",7212,0.0647 
"37","05400","U",104183,0.9353 
"38","00100","R",90852,0.5201 
"38","00100","U",83833,0.4799 
"38","00200","R",84342,0.6779 
"38","00200","U",40075,0.3221 
"38","00300","R",34616,0.2895 
"38","00300","U",84947,0.7105 
"38","00400","R",44280,0.4252 
"38","00400","U",59868,0.5748 
"38","00500","R",15629,0.1043 
"38","00500","U",134149,0.8957 
"39","00100","R",76624,0.6154 
"39","00100","U",47884,0.3846 
"39","00200","R",56332,0.498 
"39","00200","U",56781,0.502 
"39","00300","R",11164,0.0732 
"39","00300","U",141394,0.9268 
"39","00400","U",133507,1 
"39","00500","U",146764,1 
"39","00600","R",34634,0.3283 
"39","00600","U",70853,0.6717 
"39","00700","R",47312,0.3428 
"39","00700","U",90711,0.6572 
"39","00801","R",1137,0.0085 
"39","00801","U",132557,0.9915 
"39","00802","R",34236,0.2042 
"39","00802","U",133426,0.7958 
"39","00901","U",103635,1 
"39","00902","U",143421,1 
"39","00903","R",2987,0.0259 
"39","00903","U",112396,0.9741 
"39","00904","U",125292,1 
"39","00905","U",101852,1 
"39","00906","U",124761,1 
"39","00907","R",652,0.0062 
"39","00907","U",104112,0.9938 
"39","00908","U",171578,1 
"39","00909","U",148718,1 
"39","00910","R",3808,0.0271 
"39","00910","U",136910,0.9729 
"39","01000","R",3180,0.0317 
"39","01000","U",97237,0.9683 
"39","01100","R",6258,0.0579 
"39","01100","U",101912,0.9421 
"39","01200","R",65322,0.5688 
"39","01200","U",49521,0.4312 
"39","01300","R",47063,0.4637 
"39","01300","U",54434,0.5363 
"39","01400","R",83728,0.6244 
"39","01400","U",50368,0.3756 
"39","01500","R",6968,0.0353 
"39","01500","U",190233,0.9647 
"39","01600","R",2865,0.0243 
"39","01600","U",114973,0.9757 
"39","01700","R",52967,0.3281 
"39","01700","U",108452,0.6719 
"39","01801","R",11502,0.101 
"39","01801","U",102409,0.899 
"39","01802","R",151,0.0014 
"39","01802","U",109059,0.9986 
"39","01803","U",105482,1 
"39","01804","R",1416,0.013 
"39","01804","U",107391,0.987 
"39","01805","R",7934,0.076 
"39","01805","U",96437,0.924 
"39","01900","R",51345,0.2979 
"39","01900","U",120987,0.7021 
"39","02000","R",58406,0.51 
"39","02000","U",56114,0.49 
"39","02100","R",62907,0.5579 
"39","02100","U",49858,0.4421 
"39","02200","R",39900,0.3205 
"39","02200","U",84575,0.6795 
"39","02300","R",55384,0.4497 
"39","02300","U",67760,0.5503 
"39","02400","R",52472,0.4802 
"39","02400","U",56809,0.5198 
"39","02500","R",27530,0.2589 
"39","02500","U",78801,0.7411 
"39","02600","R",57607,0.4987 
"39","02600","U",57900,0.5013 
"39","02700","R",72251,0.6122 
"39","02700","U",45762,0.3878 
"39","02800","R",84990,0.5238 
"39","02800","U",77259,0.4762 
"39","02900","R",86702,0.7264 
"39","02900","U",32652,0.2736 
"39","03000","R",51839,0.478 
"39","03000","U",56607,0.522 
"39","03100","R",21074,0.1514 
"39","03100","U",118123,0.8486 
"39","03200","R",246,0.0018 
"39","03200","U",137311,0.9982 
"39","03300","R",49957,0.3913 
"39","03300","U",77711,0.6087 
"39","03400","R",47304,0.4386 
"39","03400","U",60537,0.5614 
"39","03500","R",65658,0.4686 
"39","03500","U",74451,0.5314 
"39","03600","R",70665,0.6659 
"39","03600","U",35454,0.3341 
"39","03700","R",67614,0.5536 
"39","03700","U",54518,0.4464 
"39","03800","R",59151,0.3553 
"39","03800","U",107341,0.6447 
"39","03900","R",50734,0.3471 
"39","03900","U",95422,0.6529 
"39","04000","R",33641,0.1931 
"39","04000","U",140573,0.8069 
"39","04101","R",3032,0.0299 
"39","04101","U",98265,0.9701 
"39","04102","U",100307,1 
"39","04103","R",356,0.0035 
"39","04103","U",101267,0.9965 
"39","04104","U",100448,1 
"39","04105","U",108764,1 
"39","04106","U",126355,1 
"39","04107","U",102320,1 
"39","04108","R",205,0.0018 
"39","04108","U",111511,0.9982 
"39","04109","R",3902,0.0384 
"39","04109","U",97817,0.9616 
"39","04110","U",107219,1 
"39","04111","R",8258,0.0812 
"39","04111","U",93388,0.9188 
"39","04200","R",74959,0.495 
"39","04200","U",76474,0.505 
"39","04300","R",32654,0.2361 
"39","04300","U",105679,0.7639 
"39","04400","R",31570,0.308 
"39","04400","U",70936,0.692 
"39","04500","R",89635,0.6197 
"39","04500","U",55017,0.3803 
"39","04601","R",19648,0.1807 
"39","04601","U",89055,0.8193 
"39","04602","R",3501,0.0272 
"39","04602","U",125322,0.9728 
"39","04603","R",17,0.0001 
"39","04603","U",172820,0.9999 
"39","04604","R",13,0.0001 
"39","04604","U",124777,0.9999 
"39","04700","R",24090,0.1491 
"39","04700","U",137483,0.8509 
"39","04800","R",59663,0.5571 
"39","04800","U",47431,0.4429 
"39","04900","R",77018,0.7353 
"39","04900","U",27731,0.2647 
"39","05000","R",72445,0.6064 
"39","05000","U",47016,0.3936 
"39","05100","R",71825,0.506 
"39","05100","U",70124,0.494 
"39","05200","R",80208,0.7025 
"39","05200","U",33971,0.2975 
"39","05301","R",30901,0.2949 
"39","05301","U",73891,0.7051 
"39","05302","R",5823,0.054 
"39","05302","U",102078,0.946 
"39","05401","R",1080,0.0097 
"39","05401","U",110090,0.9903 
"39","05402","R",569,0.0043 
"39","05402","U",131570,0.9957 
"39","05403","R",32745,0.2623 
"39","05403","U",92076,0.7377 
"39","05501","R",14144,0.1271 
"39","05501","U",97154,0.8729 
"39","05502","U",147352,1 
"39","05503","U",108840,1 
"39","05504","U",121190,1 
"39","05505","U",104334,1 
"39","05506","U",104991,1 
"39","05507","R",3764,0.0361 
"39","05507","U",100605,0.9639 
"39","05600","R",4483,0.0349 
"39","05600","U",123886,0.9651 
"39","05700","R",74685,0.6561 
"39","05700","U",39155,0.3439 
"40","00100","R",123006,0.7373 
"40","00100","U",43833,0.2627 
"40","00200","R",75352,0.6724 
"40","00200","U",36709,0.3276 
"40","00300","R",123333,0.6849 
"40","00300","U",56739,0.3151 
"40","00400","R",46530,0.4233 
"40","00400","U",63387,0.5767 
"40","00500","R",77499,0.6737 
"40","00500","U",37530,0.3263 
"40","00601","R",11829,0.1113 
"40","00601","U",94457,0.8887 
"40","00602","R",72652,0.6423 
"40","00602","U",40465,0.3577 
"40","00701","R",67994,0.6486 
"40","00701","U",36843,0.3514 
"40","00702","R",81798,0.6815 
"40","00702","U",38221,0.3185 
"40","00800","R",26006,0.2251 
"40","00800","U",89535,0.7749 
"40","00900","R",43181,0.1688 
"40","00900","U",212574,0.8312 
"40","01001","R",705,0.0068 
"40","01001","U",103728,0.9932 
"40","01002","R",3588,0.0245 
"40","01002","U",142974,0.9755 
"40","01003","R",9226,0.0702 
"40","01003","U",122163,0.9298 
"40","01004","R",20315,0.1802 
"40","01004","U",92400,0.8198 
"40","01005","R",9835,0.084 
"40","01005","U",107247,0.916 
"40","01006","R",1428,0.0134 
"40","01006","U",105024,0.9866 
"40","01101","R",73409,0.6975 
"40","01101","U",31836,0.3025 
"40","01102","R",76643,0.6023 
"40","01102","U",50612,0.3977 
"40","01201","U",197395,1 
"40","01202","R",3116,0.0162 
"40","01202","U",189595,0.9838 
"40","01203","R",9390,0.0813 
"40","01203","U",106064,0.9187 
"40","01204","R",44216,0.273 
"40","01204","U",117751,0.727 
"40","01301","R",32165,0.2848 
"40","01301","U",80758,0.7152 
"40","01302","R",78667,0.5186 
"40","01302","U",73031,0.4814 
"40","01400","R",30876,0.2601 
"40","01400","U",87827,0.7399 
"40","01501","R",76362,0.5103 
"40","01501","U",73289,0.4897 
"40","01601","R",47201,0.4709 
"40","01601","U",53042,0.5291 
"41","00100","R",46521,0.3728 
"41","00100","U",78258,0.6272 
"41","00200","R",61426,0.5391 
"41","00200","U",52526,0.4609 
"41","00300","R",48398,0.4283 
"41","00300","U",64612,0.5717 
"41","00400","R",43603,0.2764 
"41","00400","U",114130,0.7236 
"41","00500","R",70837,0.4493 
"41","00500","U",86837,0.5507 
"41","00600","R",52971,0.2619 
"41","00600","U",149280,0.7381 
"41","00703","R",586,0.0041 
"41","00703","U",141478,0.9959 
"41","00704","R",1093,0.0105 
"41","00704","U",103187,0.9895 
"41","00705","R",59952,0.569 
"41","00705","U",45419,0.431 
"41","00800","R",70032,0.4166 
"41","00800","U",98088,0.5834 
"41","00901","R",4481,0.0434 
"41","00901","U",98705,0.9566 
"41","00902","R",36267,0.3626 
"41","00902","U",63753,0.6374 
"41","01000","R",44335,0.4118 
"41","01000","U",63332,0.5882 
"41","01103","R",571,0.0056 
"41","01103","U",102299,0.9944 
"41","01104","R",1527,0.015 
"41","01104","U",100579,0.985 
"41","01105","R",39191,0.3551 
"41","01105","U",71168,0.6449 
"41","01200","R",37446,0.2145 
"41","01200","U",137150,0.7855 
"41","01301","R",1,0 
"41","01301","U",109996,1 
"41","01302","U",121557,1 
"41","01303","U",107779,1 
"41","01305","U",110888,1 
"41","01314","R",4603,0.036 
"41","01314","U",123240,0.964 
"41","01316","R",5266,0.0335 
"41","01316","U",152004,0.9665 
"41","01317","R",58278,0.5703 
"41","01317","U",43916,0.4297 
"41","01318","R",2967,0.018 
"41","01318","U",161715,0.982 
"41","01319","R",6729,0.0617 
"41","01319","U",102387,0.9383 
"41","01320","R",1175,0.0107 
"41","01320","U",108814,0.9893 
"41","01321","R",22431,0.2182 
"41","01321","U",80353,0.7818 
"41","01322","R",5754,0.0547 
"41","01322","U",99440,0.9453 
"41","01323","R",251,0.0023 
"41","01323","U",107429,0.9977 
"41","01324","U",104063,1 
"42","00101","U",109109,1 
"42","00102","R",56168,0.3276 
"42","00102","U",115289,0.6724 
"42","00200","R",79560,0.6093 
"42","00200","U",51020,0.3907 
"42","00300","R",109222,0.6082 
"42","00300","U",70358,0.3918 
"42","00400","R",89454,0.8057 
"42","00400","U",21577,0.1943 
"42","00500","R",123560,0.8047 
"42","00500","U",29987,0.1953 
"42","00600","R",65141,0.3835 
"42","00600","U",104701,0.6165 
"42","00701","R",780,0.0071 
"42","00701","U",109661,0.9929 
"42","00702","R",57783,0.4368 
"42","00702","U",74489,0.5631 
"42","00801","R",19395,0.1509 
"42","00801","U",109094,0.8491 
"42","00802","R",14471,0.1133 
"42","00802","U",113230,0.8867 
"42","00803","R",57760,0.4375 
"42","00803","U",74263,0.5625 
"42","00900","R",60049,0.3865 
"42","00900","U",95300,0.6135 
"42","01000","R",42775,0.3792 
"42","01000","U",70020,0.6208 
"42","01100","R",89596,0.5745 
"42","01100","U",66371,0.4255 
"42","01200","R",49612,0.3222 
"42","01200","U",104378,0.6778 
"42","01300","R",96218,0.6506 
"42","01300","U",51670,0.3494 
"42","01400","R",51891,0.4449 
"42","01400","U",64747,0.5551 
"42","01501","R",47277,0.4393 
"42","01501","U",60352,0.5607 
"42","01502","R",33502,0.2175 
"42","01502","U",120516,0.7825 
"42","01600","R",77156,0.4196 
"42","01600","U",106706,0.5804 
"42","01701","U",195592,1 
"42","01702","U",113515,1 
"42","01801","R",6165,0.0591 
"42","01801","U",98194,0.9409 
"42","01802","R",15393,0.0998 
"42","01802","U",138792,0.9002 
"42","01803","R",75,0.0006 
"42","01803","U",124428,0.9994 
"42","01804","R",2254,0.0127 
"42","01804","U",174887,0.9873 
"42","01805","R",5246,0.0453 
"42","01805","U",110561,0.9547 
"42","01806","U",126064,1 
"42","01807","R",1283,0.0114 
"42","01807","U",110899,0.9886 
"42","01900","R",99916,0.6331 
"42","01900","U",57905,0.3669 
"42","02001","R",19341,0.1885 
"42","02001","U",83251,0.8115 
"42","02002","R",22993,0.1493 
"42","02002","U",130971,0.8507 
"42","02003","R",50286,0.463 
"42","02003","U",58327,0.537 
"42","02100","R",45986,0.3201 
"42","02100","U",97693,0.6799 
"42","02200","R",61303,0.3543 
"42","02200","U",111699,0.6457 
"42","02301","R",79387,0.5786 
"42","02301","U",57819,0.4214 
"42","02302","R",13503,0.0937 
"42","02302","U",130666,0.9063 
"42","02401","R",490,0.0031 
"42","02401","U",156754,0.9969 
"42","02402","R",35230,0.3178 
"42","02402","U",75626,0.6822 
"42","02500","R",35470,0.2656 
"42","02500","U",98098,0.7344 
"42","02600","R",54068,0.3646 
"42","02600","U",94221,0.6354 
"42","02701","R",32999,0.2692 
"42","02701","U",89573,0.7308 
"42","02702","R",13763,0.0969 
"42","02702","U",128330,0.9031 
"42","02703","R",50898,0.3468 
"42","02703","U",95879,0.6532 
"42","02801","R",47891,0.3782 
"42","02801","U",78721,0.6217 
"42","02802","R",10582,0.0702 
"42","02802","U",140177,0.9298 
"42","02803","U",118032,1 
"42","02901","R",7580,0.0443 
"42","02901","U",163581,0.9557 
"42","02902","R",30436,0.2086 
"42","02902","U",115481,0.7914 
"42","03001","R",41384,0.3101 
"42","03001","U",92069,0.6899 
"42","03002","R",13733,0.0981 
"42","03002","U",126270,0.9019 
"42","03003","R",90,0.0005 
"42","03003","U",173752,0.9995 
"42","03004","U",177951,1 
"42","03101","R",9799,0.0719 
"42","03101","U",126490,0.9281 
"42","03102","R",10461,0.0895 
"42","03102","U",106361,0.9105 
"42","03103","R",283,0.0022 
"42","03103","U",130910,0.9978 
"42","03104","R",2923,0.0242 
"42","03104","U",117971,0.9758 
"42","03105","U",126855,1 
"42","03106","U",167821,1 
"42","03201","U",159325,1 
"42","03202","U",133758,1 
"42","03203","U",131939,1 
"42","03204","U",161305,1 
"42","03205","U",161983,1 
"42","03206","U",135892,1 
"42","03207","U",113659,1 
"42","03208","U",123237,1 
"42","03209","U",128712,1 
"42","03210","U",149722,1 
"42","03211","U",126474,1 
"42","03301","R",12,0.0001 
"42","03301","U",131123,0.9999 
"42","03302","U",163250,1 
"42","03303","U",145155,1 
"42","03304","R",2581,0.0216 
"42","03304","U",116858,0.9784 
"42","03401","R",12270,0.1136 
"42","03401","U",95701,0.8864 
"42","03402","R",4832,0.0371 
"42","03402","U",125397,0.9629 
"42","03403","R",18621,0.1291 
"42","03403","U",125601,0.8709 
"42","03404","R",30512,0.262 
"42","03404","U",85952,0.738 
"42","03501","R",3412,0.0293 
"42","03501","U",113128,0.9707 
"42","03502","R",21736,0.2038 
"42","03502","U",84908,0.7962 
"42","03503","R",71700,0.4247 
"42","03503","U",97130,0.5753 
"42","03504","R",13571,0.1065 
"42","03504","U",113860,0.8935 
"42","03601","R",2666,0.0161 
"42","03601","U",163117,0.9839 
"42","03602","R",44735,0.3602 
"42","03602","U",79455,0.6398 
"42","03603","R",60126,0.4147 
"42","03603","U",84873,0.5853 
"42","03701","R",57848,0.4592 
"42","03701","U",68136,0.5408 
"42","03702","R",56957,0.4555 
"42","03702","U",68084,0.5445 
"42","03800","R",111586,0.7839 
"42","03800","U",30763,0.2161 
"42","03900","R",65431,0.479 
"42","03900","U",71175,0.521 
"42","04001","R",38397,0.2688 
"42","04001","U",104424,0.7312 
"42","04002","R",51518,0.4969 
"42","04002","U",52167,0.5031 
"44","00101","R",31148,0.2163 
"44","00101","U",112840,0.7837 
"44","00102","R",2370,0.0134 
"44","00102","U",174843,0.9866 
"44","00103","U",178042,1 
"44","00104","R",1004,0.0079 
"44","00104","U",126420,0.9921 
"44","00201","R",13270,0.0799 
"44","00201","U",152888,0.9201 
"44","00300","R",10593,0.0798 
"44","00300","U",122170,0.9202 
"44","00400","R",39139,0.3082 
"44","00400","U",87840,0.6918 
"45","00101","R",90892,0.4697 
"45","00101","U",102605,0.5303 
"45","00102","R",27915,0.2737 
"45","00102","U",74083,0.7263 
"45","00103","R",5771,0.0368 
"45","00103","U",150859,0.9632 
"45","00104","R",271,0.0025 
"45","00104","U",106736,0.9975 
"45","00105","R",65636,0.4315 
"45","00105","U",86491,0.5685 
"45","00200","R",70969,0.3793 
"45","00200","U",116157,0.6207 
"45","00301","R",4742,0.0411 
"45","00301","U",110670,0.9589 
"45","00302","R",73250,0.4337 
"45","00302","U",95645,0.5663 
"45","00400","R",101952,0.658 
"45","00400","U",52999,0.342 
"45","00501","R",44676,0.417 
"45","00501","U",62459,0.583 
"45","00502","R",7219,0.0607 
"45","00502","U",111719,0.9393 
"45","00601","R",73965,0.4545 
"45","00601","U",88760,0.5455 
"45","00602","R",8362,0.07 
"45","00602","U",111179,0.93 
"45","00603","R",34108,0.1938 
"45","00603","U",141849,0.8062 
"45","00604","R",1528,0.0075 
"45","00604","U",201411,0.9925 
"45","00605","R",68763,0.646 
"45","00605","U",37673,0.3539 
"45","00700","R",88692,0.5823 
"45","00700","U",63627,0.4177 
"45","00800","R",106356,0.5424 
"45","00800","U",89714,0.4576 
"45","00900","R",92399,0.4495 
"45","00900","U",113167,0.5505 
"45","01000","R",67347,0.5376 
"45","01000","U",57935,0.4624 
"45","01101","R",72140,0.5619 
"45","01101","U",56238,0.4381 
"45","01102","R",9659,0.0685 
"45","01102","U",131254,0.9315 
"45","01201","R",27762,0.1958 
"45","01201","U",114004,0.8042 
"45","01202","R",37593,0.1951 
"45","01202","U",155089,0.8049 
"45","01203","R",46610,0.3393 
"45","01203","U",90756,0.6607 
"45","01204","R",4238,0.022 
"45","01204","U",188555,0.978 
"45","01300","R",139433,0.6919 
"45","01300","U",62077,0.3081 
"45","01400","R",48392,0.2588 
"45","01400","U",138618,0.7412 
"45","01500","R",79018,0.4224 
"45","01500","U",108066,0.5776 
"45","01600","R",57897,0.5498 
"45","01600","U",47414,0.4502 
"46","00100","R",56874,0.3287 
"46","00100","U",116168,0.6713 
"46","00200","R",75142,0.7411 
"46","00200","U",26247,0.2589 
"46","00300","R",76301,0.5863 
"46","00300","U",53828,0.4137 
"46","00400","R",74410,0.5695 
"46","00400","U",56248,0.4305 
"46","00500","R",68560,0.5533 
"46","00500","U",55357,0.4467 
"46","00600","R",1646,0.0106 
"46","00600","U",153399,0.9894 
"47","00100","R",77386,0.544 
"47","00100","U",64857,0.456 
"47","00200","R",105423,0.7567 
"47","00200","U",33903,0.2433 
"47","00300","R",47346,0.255 
"47","00300","U",138309,0.745 
"47","00400","R",126071,0.7014 
"47","00400","U",53673,0.2986 
"47","00500","R",44792,0.2788 
"47","00500","U",115853,0.7212 
"47","00600","R",91780,0.7545 
"47","00600","U",29867,0.2455 
"47","00700","R",68469,0.5755 
"47","00700","U",50511,0.4245 
"47","00800","R",77840,0.7385 
"47","00800","U",27561,0.2615 
"47","00900","R",92140,0.7433 
"47","00900","U",31823,0.2567 
"47","01000","R",34551,0.322 
"47","01000","U",72753,0.678 
"47","01100","R",38419,0.3612 
"47","01100","U",67933,0.6388 
"47","01200","R",92124,0.5658 
"47","01200","U",70688,0.4342 
"47","01300","R",32493,0.2642 
"47","01300","U",90486,0.7358 
"47","01400","R",60420,0.4999 
"47","01400","U",60443,0.5001 
"47","01500","R",81501,0.5768 
"47","01500","U",59795,0.4232 
"47","01601","R",51797,0.4895 
"47","01601","U",54016,0.5105 
"47","01602","R",33844,0.3143 
"47","01602","U",73837,0.6857 
"47","01603","R",41,0.0002 
"47","01603","U",172543,0.9998 
"47","01604","R",6673,0.0475 
"47","01604","U",133713,0.9525 
"47","01700","R",40140,0.3263 
"47","01700","U",82870,0.6737 
"47","01800","R",81216,0.5515 
"47","01800","U",66040,0.4485 
"47","01900","R",80993,0.4819 
"47","01900","U",87061,0.5181 
"47","02001","U",114267,1 
"47","02002","R",2896,0.0274 
"47","02002","U",102729,0.9726 
"47","02003","R",30825,0.2644 
"47","02003","U",85746,0.7356 
"47","02100","R",92129,0.819 
"47","02100","U",20361,0.181 
"47","02200","R",84083,0.6295 
"47","02200","U",49488,0.3705 
"47","02300","R",43850,0.3847 
"47","02300","U",70143,0.6153 
"47","02401","R",21325,0.1769 
"47","02401","U",99218,0.8231 
"47","02402","R",23374,0.1645 
"47","02402","U",118687,0.8355 
"47","02501","R",743,0.005 
"47","02501","U",147099,0.995 
"47","02502","R",12964,0.1237 
"47","02502","U",91830,0.8763 
"47","02503","U",114864,1 
"47","02504","R",835,0.0071 
"47","02504","U",117580,0.9929 
"47","02505","R",6840,0.0486 
"47","02505","U",133926,0.9514 
"47","02600","R",35512,0.1939 
"47","02600","U",147670,0.8061 
"47","02700","R",78878,0.5036 
"47","02700","U",77753,0.4964 
"47","02800","R",86985,0.8021 
"47","02800","U",21466,0.1979 
"47","02900","R",103647,0.7529 
"47","02900","U",34020,0.2471 
"47","03000","R",36563,0.3168 
"47","03000","U",78862,0.6832 
"47","03100","R",80351,0.6311 
"47","03100","U",46958,0.3689 
"47","03201","U",142945,1 
"47","03202","U",127375,1 
"47","03203","R",29,0.0003 
"47","03203","U",114379,0.9997 
"47","03204","R",15946,0.1529 
"47","03204","U",88326,0.8471 
"47","03205","R",7875,0.0734 
"47","03205","U",99403,0.9266 
"47","03206","R",971,0.008 
"47","03206","U",120496,0.992 
"47","03207","U",106526,1 
"47","03208","R",780,0.0075 
"47","03208","U",102593,0.9925 
"48","00100","R",75616,0.4063 
"48","00100","U",110513,0.5937 
"48","00200","R",10892,0.09 
"48","00200","U",110181,0.91 
"48","00300","R",17355,0.1438 
"48","00300","U",103370,0.8562 
"48","00400","R",55064,0.4146 
"48","00400","U",77764,0.5854 
"48","00501","U",112013,1 
"48","00502","R",31607,0.1895 
"48","00502","U",135211,0.8105 
"48","00600","R",95045,0.6316 
"48","00600","U",55442,0.3684 
"48","00700","R",14027,0.1067 
"48","00700","U",117473,0.8933 
"48","00800","R",98770,0.5112 
"48","00800","U",94459,0.4888 
"48","00900","R",61338,0.373 
"48","00900","U",103128,0.627 
"48","01000","R",93200,0.5865 
"48","01000","U",65718,0.4135 
"48","01100","R",55338,0.4498 
"48","01100","U",67691,0.5502 
"48","01200","R",78507,0.6798 
"48","01200","U",36979,0.3202 
"48","01300","R",88380,0.7499 
"48","01300","U",29478,0.2501 
"48","01400","R",50453,0.4882 
"48","01400","U",52897,0.5118 
"48","01501","R",59890,0.5957 
"48","01501","U",40640,0.4043 
"48","01502","R",6396,0.0586 
"48","01502","U",102788,0.9414 
"48","01600","R",16266,0.1336 
"48","01600","U",105464,0.8664 
"48","01700","R",84491,0.6602 
"48","01700","U",43480,0.3398 
"48","01800","R",86410,0.6308 
"48","01800","U",50580,0.3692 
"48","01901","U",110593,1 
